market,sector,month,pe_n,pe_mean,pe_median,pb_n,pb_mean,pb_median,ps_n,ps_mean,ps_median
US,US_SIC506,2023-07,4,11.72,9.58,4,2.05,1.67,4,0.88,0.32
US,US_SIC506,2023-08,4,11.72,9.58,4,2.05,1.67,4,0.88,0.32
US,US_SIC506,2023-09,4,10.67,8.29,4,1.75,1.37,4,0.77,0.26
US,US_SIC506,2023-10,4,10.67,8.29,4,1.75,1.37,4,0.77,0.26
US,US_SIC506,2023-11,4,10.67,8.29,4,1.75,1.37,4,0.77,0.26
US,US_SIC506,2023-12,4,10.21,10.28,4,1.78,1.45,4,0.87,0.3
US,US_SIC506,2024-01,4,10.21,10.28,4,1.78,1.45,4,0.87,0.3
US,US_SIC506,2024-02,4,10.21,10.28,4,1.78,1.45,4,0.87,0.3
US,US_SIC506,2024-03,4,11.44,11.73,4,1.86,1.48,4,0.9,0.31
US,US_SIC506,2024-04,4,11.44,11.73,4,1.86,1.48,4,0.9,0.31
US,US_SIC506,2024-05,4,11.44,11.73,4,1.86,1.48,4,0.9,0.31
US,US_SIC506,2024-06,4,11.67,11.84,4,1.82,1.36,4,0.92,0.29
US,US_SIC506,2024-07,4,11.67,11.84,4,1.82,1.36,4,0.92,0.29
US,US_SIC506,2024-08,4,11.67,11.84,4,1.82,1.36,4,0.92,0.29
US,US_SIC506,2024-09,4,14.32,14.43,4,1.86,1.41,4,0.92,0.31
US,US_SIC506,2024-10,4,14.32,14.43,4,1.86,1.41,4,0.92,0.31
US,US_SIC506,2024-11,4,14.32,14.43,4,1.86,1.41,4,0.92,0.31
US,US_SIC506,2024-12,4,16.88,15.25,4,1.81,1.4,4,0.89,0.31
US,US_SIC506,2025-01,4,16.88,15.25,4,1.81,1.4,4,0.89,0.31
US,US_SIC506,2025-02,4,16.88,15.25,4,1.81,1.4,4,0.89,0.31
US,US_SIC506,2025-03,4,17.62,13.75,4,1.69,1.21,4,0.84,0.27
US,US_SIC506,2025-04,4,17.62,13.75,4,1.69,1.21,4,0.84,0.27
US,US_SIC506,2025-05,4,17.62,13.75,4,1.69,1.21,4,0.84,0.27
US,US_SIC506,2025-06,4,20.65,16.83,4,1.96,1.46,4,0.95,0.32
US,US_SIC506,2025-07,4,20.65,16.83,4,1.96,1.46,4,0.95,0.32
US,US_SIC506,2025-08,4,20.65,16.83,4,1.96,1.46,4,0.95,0.32
US,US_SIC506,2025-09,4,21.14,17.98,4,2.25,1.55,4,1.14,0.33
US,US_SIC506,2025-10,4,21.14,17.98,4,2.25,1.55,4,1.14,0.33
US,US_SIC506,2025-11,4,21.14,17.98,4,2.25,1.55,4,1.14,0.33
US,US_SIC506,2025-12,4,20.64,19.47,4,2.38,1.72,4,1.17,0.37
US,US_SIC506,2026-01,4,20.64,19.47,4,2.38,1.72,4,1.17,0.37
US,US_SIC506,2026-02,4,20.64,19.47,4,2.38,1.72,4,1.17,0.37
US,US_SIC506,2026-03,4,18.35,20.05,4,2.29,1.92,4,1.03,0.4
US,US_SIC506,2026-04,1,10.43,10.43,1,1.11,1.11,1,0.22,0.22
US,US_SIC507,2021-07,0,,,0,,,0,,
US,US_SIC507,2021-08,0,,,0,,,0,,
US,US_SIC507,2021-09,0,,,0,,,0,,
US,US_SIC507,2021-10,1,15.51,15.51,1,1.68,1.68,1,0.62,0.62
US,US_SIC507,2021-11,1,15.51,15.51,1,1.68,1.68,1,0.62,0.62
US,US_SIC507,2021-12,1,15.97,15.97,1,1.67,1.67,1,0.64,0.64
US,US_SIC507,2022-01,1,15.97,15.97,1,1.67,1.67,1,0.64,0.64
US,US_SIC507,2022-02,1,15.97,15.97,1,1.67,1.67,1,0.64,0.64
US,US_SIC507,2022-03,1,15.97,15.97,1,1.67,1.67,1,0.64,0.64
US,US_SIC507,2022-04,2,12.74,12.74,1,1.51,1.51,1,0.6,0.6
US,US_SIC507,2022-05,2,12.74,12.74,1,1.51,1.51,1,0.6,0.6
US,US_SIC507,2022-06,2,12.74,12.74,1,1.51,1.51,1,0.6,0.6
US,US_SIC507,2022-07,2,11.07,11.07,2,3.43,3.43,2,0.69,0.69
US,US_SIC507,2022-08,2,11.07,11.07,2,3.43,3.43,2,0.69,0.69
US,US_SIC507,2022-09,2,11.07,11.07,2,3.43,3.43,2,0.69,0.69
US,US_SIC507,2022-10,2,10.03,10.03,2,2.82,2.82,2,0.61,0.61
US,US_SIC507,2022-11,2,10.03,10.03,2,2.82,2.82,2,0.61,0.61
US,US_SIC507,2022-12,2,9.78,9.78,2,2.72,2.72,2,0.58,0.58
US,US_SIC507,2023-01,2,11.55,11.55,2,3.64,3.64,2,0.69,0.69
US,US_SIC507,2023-02,2,11.55,11.55,2,3.64,3.64,2,0.69,0.69
US,US_SIC507,2023-03,2,11.55,11.55,2,3.64,3.64,2,0.69,0.69
US,US_SIC507,2023-04,2,13.24,13.24,2,3.65,3.65,2,0.71,0.71
US,US_SIC507,2023-05,2,13.24,13.24,2,3.65,3.65,2,0.71,0.71
US,US_SIC507,2023-06,2,13.24,13.24,2,3.65,3.65,2,0.71,0.71
US,US_SIC507,2023-07,2,15.17,15.17,2,3.76,3.76,2,0.76,0.76
US,US_SIC507,2023-08,2,15.17,15.17,2,3.76,3.76,2,0.76,0.76
US,US_SIC507,2023-09,2,15.91,15.91,2,3.71,3.71,2,0.74,0.74
US,US_SIC507,2023-10,2,15.57,15.57,2,3.29,3.29,2,0.7,0.7
US,US_SIC507,2023-11,2,15.57,15.57,2,3.29,3.29,2,0.7,0.7
US,US_SIC507,2023-12,2,15.14,15.14,2,3.35,3.35,2,0.74,0.74
US,US_SIC507,2024-01,2,17.55,17.55,2,4.02,4.02,2,0.87,0.87
US,US_SIC507,2024-02,2,17.55,17.55,2,4.02,4.02,2,0.87,0.87
US,US_SIC507,2024-03,2,19.35,19.35,2,4.11,4.11,2,0.91,0.91
US,US_SIC507,2024-04,2,19.9,19.9,2,4.43,4.43,2,0.98,0.98
US,US_SIC507,2024-05,2,19.9,19.9,2,4.43,4.43,2,0.98,0.98
US,US_SIC507,2024-06,2,19.76,19.76,2,4.28,4.28,2,0.95,0.95
US,US_SIC507,2024-07,2,21.34,21.34,2,4.43,4.43,2,0.99,0.99
US,US_SIC507,2024-08,2,21.34,21.34,2,4.43,4.43,2,0.99,0.99
US,US_SIC507,2024-09,2,22.07,22.07,2,4.43,4.43,2,0.98,0.98
US,US_SIC507,2024-10,2,20.83,20.83,2,3.92,3.92,2,0.89,0.89
US,US_SIC507,2024-11,2,20.83,20.83,2,3.92,3.92,2,0.89,0.89
US,US_SIC507,2024-12,2,29.5,29.5,2,3.6,3.6,2,0.83,0.83
US,US_SIC507,2025-01,2,30.61,30.61,2,3.8,3.8,2,0.86,0.86
US,US_SIC507,2025-02,2,30.61,30.61,2,3.8,3.8,2,0.86,0.86
US,US_SIC507,2025-03,2,38.92,38.92,2,3.3,3.3,2,0.74,0.74
US,US_SIC507,2025-04,2,40.03,40.03,2,3.43,3.43,2,0.77,0.77
US,US_SIC507,2025-05,2,40.03,40.03,2,3.43,3.43,2,0.77,0.77
US,US_SIC507,2025-06,2,40.03,40.03,2,3.67,3.67,2,0.81,0.81
US,US_SIC507,2025-07,2,39.82,39.82,2,4.4,4.4,2,0.94,0.94
US,US_SIC507,2025-08,2,39.82,39.82,2,4.4,4.4,2,0.94,0.94
US,US_SIC507,2025-09,2,39.82,39.82,2,4.88,4.88,2,1.13,1.13
US,US_SIC507,2025-10,2,39.97,39.97,2,5.14,5.14,2,1.19,1.19
US,US_SIC507,2025-11,2,39.97,39.97,2,5.14,5.14,2,1.19,1.19
US,US_SIC507,2025-12,2,38.8,38.8,2,4.61,4.61,2,2.05,2.05
US,US_SIC507,2026-01,2,38.8,38.8,2,4.61,4.61,2,2.05,2.05
US,US_SIC507,2026-02,2,38.8,38.8,2,4.61,4.61,2,2.05,2.05
US,US_SIC507,2026-03,2,38.88,38.88,2,4.76,4.76,2,1.07,1.07
US,US_SIC507,2026-04,1,55.69,55.69,1,1.8,1.8,1,0.69,0.69
US,US_SIC550,2021-06,1,13.11,13.11,1,1.72,1.72,1,0.47,0.47
US,US_SIC550,2021-07,1,13.11,13.11,1,1.72,1.72,1,0.47,0.47
US,US_SIC550,2021-08,1,13.11,13.11,1,1.72,1.72,1,0.47,0.47
US,US_SIC550,2021-09,1,11.8,11.8,3,23.37,1.78,3,1.36,1.2
US,US_SIC550,2021-10,2,24.65,24.65,4,19.96,5.75,4,4.18,1.79
US,US_SIC550,2021-11,3,22.93,19.48,5,16.86,4.47,5,3.5,1.2
US,US_SIC550,2021-12,3,23.24,19.48,5,17.13,4.47,5,3.39,1.3
US,US_SIC550,2022-01,3,20.24,19.48,5,16.69,4.47,5,2.8,1.3
US,US_SIC550,2022-02,3,18.98,15.69,5,16.47,3.36,5,2.76,1.3
US,US_SIC550,2022-03,3,17.96,15.69,5,29.68,3.36,5,2.61,0.76
US,US_SIC550,2022-04,3,16.87,15.69,5,29.42,3.36,5,2.27,0.76
US,US_SIC550,2022-05,3,17.26,16.85,5,29.34,2.93,5,2.26,0.76
US,US_SIC550,2022-06,3,16.66,16.85,5,3.25,2.93,5,2.06,0.47
US,US_SIC550,2022-07,3,17.69,16.85,5,3.33,2.93,5,2.2,0.47
US,US_SIC550,2022-08,3,18.02,17.83,5,3.26,2.58,5,2.18,0.45
US,US_SIC550,2022-09,3,17.66,17.83,5,3.86,2.58,5,2.1,0.42
US,US_SIC550,2022-10,3,16.85,17.83,5,3.67,2.58,5,1.88,0.42
US,US_SIC550,2022-11,3,17.38,19.43,5,3.56,2.0,5,1.87,0.38
US,US_SIC550,2022-12,3,17.57,19.43,5,3.61,2.0,5,1.87,0.41
US,US_SIC550,2023-01,3,18.94,19.43,5,3.7,2.0,5,2.07,0.41
US,US_SIC550,2023-02,3,20.06,22.79,5,3.69,1.94,5,2.08,0.41
US,US_SIC550,2023-03,4,129.15,26.4,5,3.7,1.94,5,2.09,0.41
US,US_SIC550,2023-04,4,130.02,28.14,5,3.83,1.94,5,2.37,0.41
US,US_SIC550,2023-05,4,130.53,29.16,5,3.84,1.96,5,2.38,0.41
US,US_SIC550,2023-06,4,130.82,29.16,5,3.92,1.96,5,2.43,0.44
US,US_SIC550,2023-07,4,131.08,29.67,5,3.98,1.96,5,2.61,0.44
US,US_SIC550,2023-08,4,131.99,31.5,5,4.02,2.16,5,2.62,0.48
US,US_SIC550,2023-09,4,132.05,31.5,5,5.27,2.16,5,2.65,0.48
US,US_SIC550,2023-10,4,131.41,30.23,5,5.16,2.16,5,2.56,0.48
US,US_SIC550,2023-11,4,129.37,26.15,5,5.06,1.76,5,2.54,0.43
US,US_SIC550,2023-12,5,118.1,32.0,5,7.28,2.13,5,2.57,0.56
US,US_SIC550,2024-01,5,118.61,34.56,5,7.34,2.13,5,2.75,0.56
US,US_SIC550,2024-02,5,119.78,34.56,5,7.42,2.13,5,2.77,0.56
US,US_SIC550,2024-03,5,113.59,34.56,5,9.57,2.13,5,2.88,0.91
US,US_SIC550,2024-04,5,114.33,38.25,5,9.67,2.13,5,3.11,0.91
US,US_SIC550,2024-05,5,114.59,38.25,5,9.61,2.13,5,3.1,0.91
US,US_SIC550,2024-06,5,30.87,34.78,5,8.33,1.78,5,3.15,1.04
US,US_SIC550,2024-07,5,30.69,34.78,5,8.21,1.78,5,3.02,1.04
US,US_SIC550,2024-08,5,31.56,34.78,5,8.28,2.13,5,3.04,1.04
US,US_SIC550,2024-09,5,42.92,37.38,5,9.63,2.13,5,3.14,1.02
US,US_SIC550,2024-10,5,42.7,36.25,5,9.55,2.13,5,3.03,1.02
US,US_SIC550,2024-11,5,42.03,36.25,5,9.54,2.08,5,3.03,1.02
US,US_SIC550,2024-12,5,50.18,36.25,5,6.69,2.08,5,3.12,1.19
US,US_SIC550,2025-01,5,50.71,38.88,5,6.78,2.08,5,3.33,1.19
US,US_SIC550,2025-02,5,50.19,38.88,5,6.77,2.04,5,3.32,1.19
US,US_SIC550,2025-03,5,37.74,35.98,5,6.2,2.04,5,3.3,1.14
US,US_SIC550,2025-04,5,37.99,35.98,5,6.2,2.04,5,3.38,1.14
US,US_SIC550,2025-05,5,36.39,35.98,5,6.1,1.96,5,3.36,1.14
US,US_SIC550,2025-06,5,37.9,33.04,5,7.71,1.85,5,3.6,1.41
US,US_SIC550,2025-07,5,35.57,28.51,5,7.32,1.85,5,2.91,1.41
US,US_SIC550,2025-08,5,35.61,28.51,5,7.3,1.85,5,2.91,1.41
US,US_SIC550,2025-09,5,36.23,28.51,5,6.73,2.15,5,2.97,1.62
US,US_SIC550,2025-10,5,35.77,26.23,5,6.64,2.15,5,2.87,1.62
US,US_SIC550,2025-11,5,34.72,26.23,5,6.53,2.15,5,2.85,1.62
US,US_SIC550,2025-12,5,27.58,26.23,5,5.43,2.55,5,2.86,1.63
US,US_SIC550,2026-01,5,27.41,25.36,5,5.36,2.55,5,2.77,1.63
US,US_SIC550,2026-02,5,30.0,25.7,5,5.38,2.55,5,2.77,1.63
US,US_SIC550,2026-03,5,28.3,25.7,5,4.36,2.47,5,2.59,1.54
US,US_SIC550,2026-04,2,23.13,23.13,2,2.27,2.27,2,3.42,3.42
US,US_SIC550,2026-05,1,29.16,29.16,1,1.03,1.03,1,0.24,0.24
US,US_SIC596,2021-06,0,,,0,,,0,,
US,US_SIC596,2021-07,0,,,0,,,0,,
US,US_SIC596,2021-08,0,,,0,,,0,,
US,US_SIC596,2021-09,4,104.52,44.81,4,15.68,16.4,5,1.93,1.89
US,US_SIC596,2021-10,4,104.52,44.81,5,108.51,18.98,6,2.23,2.37
US,US_SIC596,2021-11,4,104.52,44.81,5,108.51,18.98,6,2.23,2.37
US,US_SIC596,2021-12,4,102.23,40.27,5,111.02,23.69,6,2.16,2.13
US,US_SIC596,2022-01,4,102.23,40.27,5,111.02,23.69,6,1.89,1.76
US,US_SIC596,2022-02,4,102.23,40.27,5,111.02,23.69,6,1.89,1.76
US,US_SIC596,2022-03,4,107.89,51.54,5,106.95,15.28,6,1.53,1.36
US,US_SIC596,2022-04,4,107.89,51.54,5,106.95,15.28,6,1.53,1.36
US,US_SIC596,2022-05,4,107.89,51.54,5,52.7,15.28,6,1.41,1.21
US,US_SIC596,2022-06,4,111.0,57.71,5,49.43,10.88,6,1.01,1.03
US,US_SIC596,2022-07,4,111.0,57.71,5,35.67,10.88,6,1.07,1.03
US,US_SIC596,2022-08,4,111.0,57.71,5,35.67,10.88,6,1.07,1.03
US,US_SIC596,2022-09,4,112.88,61.62,5,35.57,13.58,6,1.12,1.17
US,US_SIC596,2022-10,4,112.88,61.62,5,27.96,13.58,6,1.11,1.17
US,US_SIC596,2022-11,4,112.88,61.62,5,27.96,13.58,6,1.11,1.17
US,US_SIC596,2022-12,4,113.31,62.35,5,27.03,10.8,6,1.08,1.14
US,US_SIC596,2023-01,5,192.67,102.73,5,31.06,10.8,6,1.12,1.14
US,US_SIC596,2023-02,5,192.67,102.73,5,31.06,10.8,6,1.12,1.14
US,US_SIC596,2023-03,6,207.05,189.63,5,31.68,11.11,6,1.22,1.24
US,US_SIC596,2023-04,6,161.78,185.94,5,16.69,11.11,6,1.11,1.21
US,US_SIC596,2023-05,6,161.78,185.94,5,16.69,11.11,6,1.11,1.21
US,US_SIC596,2023-06,6,127.58,87.57,5,16.67,11.17,6,1.25,1.18
US,US_SIC596,2023-07,6,130.92,87.57,5,15.21,11.17,6,1.27,1.22
US,US_SIC596,2023-08,6,130.92,87.57,5,15.21,11.17,6,1.27,1.22
US,US_SIC596,2023-09,6,124.82,68.35,5,14.78,10.37,6,1.24,1.28
US,US_SIC596,2023-10,6,156.81,68.35,5,10.81,10.37,6,1.13,0.97
US,US_SIC596,2023-11,6,156.81,68.35,5,10.81,10.37,6,1.13,0.97
US,US_SIC596,2023-12,6,148.14,40.23,5,9.99,7.81,6,1.13,0.95
US,US_SIC596,2024-01,6,76.61,24.83,5,9.32,7.81,6,1.14,0.97
US,US_SIC596,2024-02,6,76.61,24.83,5,9.32,7.81,6,1.14,0.97
US,US_SIC596,2024-03,6,76.23,28.59,5,9.86,8.66,6,1.27,1.0
US,US_SIC596,2024-04,6,86.57,41.23,5,8.72,8.66,6,1.24,0.96
US,US_SIC596,2024-05,6,86.57,41.23,5,8.72,8.66,6,1.24,0.96
US,US_SIC596,2024-06,6,86.86,41.09,5,8.61,9.73,6,1.23,1.0
US,US_SIC596,2024-07,6,78.06,33.25,5,10.76,9.73,6,1.29,1.15
US,US_SIC596,2024-08,6,78.06,33.25,5,10.76,9.73,6,1.29,1.15
US,US_SIC596,2024-09,6,78.25,35.22,5,10.54,10.53,6,1.29,1.19
US,US_SIC596,2024-10,6,78.09,34.76,5,16.09,10.53,6,1.3,1.2
US,US_SIC596,2024-11,6,78.09,34.76,5,16.09,10.53,6,1.3,1.2
US,US_SIC596,2024-12,6,116.72,34.64,5,15.61,9.65,6,1.32,1.03
US,US_SIC596,2025-01,6,116.72,34.64,5,15.61,9.65,6,1.32,1.03
US,US_SIC596,2025-02,6,124.27,57.32,5,18.1,9.65,6,1.39,1.2
US,US_SIC596,2025-03,6,101.81,52.97,5,17.31,9.06,6,1.19,1.13
US,US_SIC596,2025-04,6,101.81,52.97,5,17.31,9.06,6,1.19,1.13
US,US_SIC596,2025-05,6,96.18,36.09,5,13.08,9.06,6,1.17,1.12
US,US_SIC596,2025-06,6,95.83,37.32,5,13.75,9.49,6,1.35,1.16
US,US_SIC596,2025-07,6,95.83,37.32,5,13.75,9.49,6,1.35,1.16
US,US_SIC596,2025-08,6,106.07,68.02,5,13.29,9.49,6,1.34,1.14
US,US_SIC596,2025-09,6,105.94,66.81,5,13.05,8.17,6,1.38,1.08
US,US_SIC596,2025-10,6,105.94,66.81,5,13.05,8.17,6,1.38,1.08
US,US_SIC596,2025-11,6,100.55,50.63,5,11.37,8.17,6,1.37,1.03
US,US_SIC596,2025-12,6,111.68,51.22,5,10.66,6.76,6,1.37,1.08
US,US_SIC596,2026-01,6,111.68,51.22,5,10.66,6.76,6,1.37,1.08
US,US_SIC596,2026-02,6,109.3,44.09,5,9.56,6.76,6,1.34,1.0
US,US_SIC596,2026-03,6,106.4,40.45,5,8.84,6.06,6,1.08,0.87
US,US_SIC596,2026-04,1,55.98,55.98,1,24.27,24.27,1,0.96,0.96
US,US_SIC596,2026-05,1,42.57,42.57,1,24.68,24.68,1,0.82,0.82
US,US_SIC599,2021-06,0,,,0,,,0,,
US,US_SIC599,2021-07,0,,,0,,,0,,
US,US_SIC599,2021-08,0,,,0,,,0,,
US,US_SIC599,2021-09,1,28.85,28.85,1,3.36,3.36,1,0.8,0.8
US,US_SIC599,2021-10,3,22.46,23.5,2,6.69,6.69,3,1.82,2.2
US,US_SIC599,2021-11,3,22.46,23.5,2,6.69,6.69,3,1.82,2.2
US,US_SIC599,2021-12,3,22.46,23.5,2,6.67,6.67,3,1.8,2.2
US,US_SIC599,2022-01,3,20.0,19.96,2,7.77,7.77,3,1.56,1.76
US,US_SIC599,2022-02,3,20.0,19.96,2,7.77,7.77,3,1.56,1.76
US,US_SIC599,2022-03,3,20.0,19.96,2,7.5,7.5,3,1.5,1.76
US,US_SIC599,2022-04,3,20.0,19.63,2,7.3,7.3,3,1.48,1.59
US,US_SIC599,2022-05,3,20.0,19.63,2,7.3,7.3,3,1.48,1.59
US,US_SIC599,2022-06,3,20.0,19.63,2,7.58,7.58,3,1.51,1.59
US,US_SIC599,2022-07,3,18.83,18.22,2,7.31,7.31,3,1.28,1.04
US,US_SIC599,2022-08,3,18.83,18.22,2,7.31,7.31,3,1.28,1.04
US,US_SIC599,2022-09,3,121.77,18.22,2,6.95,6.95,3,1.24,1.04
US,US_SIC599,2022-10,3,121.57,18.29,2,6.83,6.83,3,1.24,0.99
US,US_SIC599,2022-11,3,121.57,18.29,2,6.83,6.83,3,1.24,0.99
US,US_SIC599,2022-12,3,29.12,18.29,2,6.95,6.95,3,1.25,0.99
US,US_SIC599,2023-01,3,31.46,21.06,2,7.92,7.92,3,1.48,1.35
US,US_SIC599,2023-02,3,31.46,21.06,2,7.92,7.92,3,1.48,1.35
US,US_SIC599,2023-03,3,19.65,21.06,2,7.61,7.61,3,1.43,1.35
US,US_SIC599,2023-04,3,19.5,22.42,2,7.94,7.94,3,1.38,1.07
US,US_SIC599,2023-05,3,19.5,22.42,2,7.94,7.94,3,1.38,1.07
US,US_SIC599,2023-06,3,17.3,18.28,2,7.7,7.7,3,1.35,1.07
US,US_SIC599,2023-07,3,16.06,17.87,2,6.23,6.23,3,1.18,1.12
US,US_SIC599,2023-08,3,16.06,17.87,2,6.23,6.23,3,1.18,1.12
US,US_SIC599,2023-09,3,14.69,14.19,2,6.08,6.08,3,1.16,1.12
US,US_SIC599,2023-10,3,12.85,14.19,2,5.28,5.28,3,0.96,0.87
US,US_SIC599,2023-11,3,12.85,14.19,2,5.28,5.28,3,0.96,0.87
US,US_SIC599,2023-12,3,12.6,13.44,2,5.25,5.25,3,0.95,0.87
US,US_SIC599,2024-01,3,12.6,13.44,2,5.25,5.25,3,0.95,0.87
US,US_SIC599,2024-02,3,14.72,13.44,2,6.05,6.05,3,1.26,1.32
US,US_SIC599,2024-03,3,14.41,12.5,2,6.04,6.04,3,1.26,1.32
US,US_SIC599,2024-04,3,14.41,12.5,2,6.04,6.04,3,1.26,1.32
US,US_SIC599,2024-05,3,13.28,12.5,2,4.81,4.81,3,1.41,1.68
US,US_SIC599,2024-06,3,12.27,11.85,2,4.75,4.75,3,1.4,1.68
US,US_SIC599,2024-07,3,12.27,11.85,2,4.75,4.75,3,1.4,1.68
US,US_SIC599,2024-08,3,10.39,9.46,2,4.06,4.06,3,1.1,1.42
US,US_SIC599,2024-09,3,11.39,12.43,2,4.32,4.32,3,1.14,1.42
US,US_SIC599,2024-10,3,11.39,12.43,2,4.32,4.32,3,1.14,1.42
US,US_SIC599,2024-11,3,11.53,12.43,2,4.67,4.67,3,1.1,1.39
US,US_SIC599,2024-12,3,10.53,9.42,2,4.54,4.54,3,1.08,1.39
US,US_SIC599,2025-01,3,10.53,9.42,2,4.54,4.54,3,1.08,1.39
US,US_SIC599,2025-02,3,12.03,10.42,2,4.57,4.57,3,1.04,1.11
US,US_SIC599,2025-03,3,12.26,10.42,2,4.72,4.72,3,1.05,1.11
US,US_SIC599,2025-04,3,12.26,10.42,2,4.72,4.72,3,1.05,1.11
US,US_SIC599,2025-05,3,11.29,10.1,2,4.59,4.59,3,0.94,0.9
US,US_SIC599,2025-06,3,10.98,9.17,2,4.4,4.4,3,0.91,0.9
US,US_SIC599,2025-07,3,10.98,9.17,2,4.4,4.4,3,0.91,0.9
US,US_SIC599,2025-08,3,12.33,9.17,2,5.1,5.1,3,1.0,0.8
US,US_SIC599,2025-09,3,13.19,11.77,2,5.14,5.14,3,1.01,0.8
US,US_SIC599,2025-10,3,13.19,11.77,2,5.14,5.14,3,1.01,0.8
US,US_SIC599,2025-11,3,13.08,11.77,2,5.15,5.15,3,0.96,0.68
US,US_SIC599,2025-12,3,14.34,15.57,2,5.01,5.01,3,0.94,0.68
US,US_SIC599,2026-01,3,15.94,15.57,2,5.71,5.71,3,1.04,0.6
US,US_SIC599,2026-02,3,15.94,15.57,2,5.71,5.71,3,1.04,0.6
US,US_SIC599,2026-03,3,18.32,22.7,2,5.74,5.74,3,1.04,0.6
US,US_SIC599,2026-04,2,16.13,16.13,1,10.2,10.2,2,1.45,1.45
US,US_SIC599,2026-05,2,12.67,12.67,1,8.91,8.91,2,1.17,1.17
US,US_SIC609,2021-06,0,,,0,,,0,,
US,US_SIC609,2021-07,0,,,0,,,0,,
US,US_SIC609,2021-08,0,,,0,,,0,,
US,US_SIC609,2021-09,1,47.49,47.49,1,4.51,4.51,1,2.33,2.33
US,US_SIC609,2021-10,1,47.49,47.49,1,4.51,4.51,1,2.33,2.33
US,US_SIC609,2021-11,1,47.49,47.49,1,4.51,4.51,1,2.33,2.33
US,US_SIC609,2021-12,1,90.28,90.28,1,4.85,4.85,1,2.03,2.03
US,US_SIC609,2022-01,1,90.28,90.28,1,4.85,4.85,1,2.03,2.03
US,US_SIC609,2022-02,1,90.28,90.28,1,4.85,4.85,1,2.03,2.03
US,US_SIC609,2022-03,1,79.85,79.85,1,5.75,5.75,1,2.15,2.15
US,US_SIC609,2022-04,1,79.85,79.85,1,5.75,5.75,1,2.15,2.15
US,US_SIC609,2022-05,1,79.85,79.85,1,5.75,5.75,1,2.15,2.15
US,US_SIC609,2022-06,1,39.45,39.45,1,4.89,4.89,1,1.56,1.56
US,US_SIC609,2022-07,1,39.45,39.45,1,4.89,4.89,1,1.56,1.56
US,US_SIC609,2022-08,1,39.45,39.45,1,4.89,4.89,1,1.56,1.56
US,US_SIC609,2022-09,1,24.84,24.84,1,3.66,3.66,1,1.14,1.14
US,US_SIC609,2022-10,1,24.84,24.84,1,3.66,3.66,1,1.14,1.14
US,US_SIC609,2022-11,1,24.84,24.84,1,3.66,3.66,1,1.14,1.14
US,US_SIC609,2022-12,1,21.4,21.4,1,3.78,3.78,1,1.4,1.4
US,US_SIC609,2023-01,1,21.4,21.4,1,3.78,3.78,1,1.4,1.4
US,US_SIC609,2023-02,1,21.4,21.4,1,3.78,3.78,1,1.4,1.4
US,US_SIC609,2023-03,1,24.06,24.06,1,4.36,4.36,1,1.62,1.62
US,US_SIC609,2023-04,1,24.06,24.06,1,4.36,4.36,1,1.62,1.62
US,US_SIC609,2023-05,1,24.06,24.06,1,4.36,4.36,1,1.62,1.62
US,US_SIC609,2023-06,1,22.48,22.48,1,4.22,4.22,1,1.65,1.65
US,US_SIC609,2023-07,1,22.48,22.48,1,4.22,4.22,1,1.65,1.65
US,US_SIC609,2023-08,1,22.48,22.48,1,4.22,4.22,1,1.65,1.65
US,US_SIC609,2023-09,1,14.7,14.7,1,3.21,3.21,1,1.02,1.02
US,US_SIC609,2023-10,1,14.7,14.7,1,3.21,3.21,1,1.02,1.02
US,US_SIC609,2023-11,1,14.7,14.7,1,3.21,3.21,1,1.02,1.02
US,US_SIC609,2023-12,1,18.45,18.45,1,3.72,3.72,1,1.26,1.26
US,US_SIC609,2024-01,1,18.45,18.45,1,3.72,3.72,1,1.26,1.26
US,US_SIC609,2024-02,1,18.45,18.45,1,3.72,3.72,1,1.26,1.26
US,US_SIC609,2024-03,1,19.35,19.35,1,4.05,4.05,1,1.34,1.34
US,US_SIC609,2024-04,1,19.35,19.35,1,4.05,4.05,1,1.34,1.34
US,US_SIC609,2024-05,1,19.35,19.35,1,4.05,4.05,1,1.34,1.34
US,US_SIC609,2024-06,1,17.97,17.97,1,3.83,3.83,1,1.22,1.22
US,US_SIC609,2024-07,1,17.97,17.97,1,3.83,3.83,1,1.22,1.22
US,US_SIC609,2024-08,1,17.97,17.97,1,3.83,3.83,1,1.22,1.22
US,US_SIC609,2024-09,1,14.34,14.34,1,3.2,3.2,1,1.12,1.12
US,US_SIC609,2024-10,1,14.34,14.34,1,3.2,3.2,1,1.12,1.12
US,US_SIC609,2024-11,1,14.34,14.34,1,3.2,3.2,1,1.12,1.12
US,US_SIC609,2024-12,1,15.94,15.94,1,3.66,3.66,1,1.13,1.13
US,US_SIC609,2025-01,1,15.94,15.94,1,3.66,3.66,1,1.13,1.13
US,US_SIC609,2025-02,1,15.94,15.94,1,3.66,3.66,1,1.13,1.13
US,US_SIC609,2025-03,1,15.78,15.78,1,3.55,3.55,1,1.14,1.14
US,US_SIC609,2025-04,1,15.78,15.78,1,3.55,3.55,1,1.14,1.14
US,US_SIC609,2025-05,1,15.78,15.78,1,3.55,3.55,1,1.14,1.14
US,US_SIC609,2025-06,1,13.87,13.87,1,3.07,3.07,1,1.0,1.0
